Timestamp,Traffic_Volume,Traffic_Speed,Traffic_Density,Time_of_Day,Day_of_Week,Weather_Conditions,Road_Segment_ID,Road_Length,Number_of_Lanes,Intersection_Info,Traffic_Signals,Proximity_to_POI,Adjacency_Matrix,Node_Features,Edge_Weights,Previous_Time_Steps,Incidents_or_Events,Population_Density,Public_Transport_Data,Real_Time_GPS_Data,Travel_Time,Congestion_Level,Delay_Reduction,Optimal_Routing_Decisions,Emission_Levels,Traffic_Incidents,Peak_Hour_Prediction,Signal_Phase_Duration,Queue_Length_Reduction
2024-01-01 16:00:00,2224,63.31341165381224,30,16,0,Rain,21,5.9045565492571335,1,1,1,3.3235790440673,1,0.0232142464911542,0.8220014342488802,171,Special Event,368,1.2506500952302213,0.1238762763658789,5.595462134158469,Medium,1.5012221549145022,RouteC,1.7481100414349842,Major,Evening Peak,148,24.775923287402623
2024-01-01 17:00:00,1377,61.14178143993224,70,17,0,Rain,291,5.012818144538652,2,0,9,4.235727527486233,1,0.7653420825262268,0.3752087388934876,36,,2480,8.052551754200255,0.1965197441054113,5.919126699654645,High,15.268929212374536,RouteB,1.7534804132290136,Major,Morning Peak,127,25.204861446320297
2024-01-01 18:00:00,4940,57.32109916746638,50,18,0,Clear,48,5.1358171418106,5,1,6,0.4188565019300067,1,0.346805611601039,1.403459421874809,217,,2420,3.6136875600088594,0.0599813553792502,8.375745706876145,Medium,1.146834139987526,RouteC,1.3628869606038645,No Incident,Afternoon Peak,163,44.748810579106895
2024-01-01 19:00:00,3935,35.826447728207775,20,19,0,Clear,183,0.990313193243564,2,1,7,0.5555446347177662,1,0.8993672666781518,0.4375334154083088,75,Special Event,121,1.774067578534284,0.8867905413960536,5.6584712381795494,Low,9.927219376891976,RouteB,0.2719695491721389,No Incident,Evening Peak,111,7.277763849238939
2024-01-01 20:00:00,889,58.64961724313567,50,20,0,Fog,3,6.013263314231258,1,0,4,1.5972467616845938,0,0.688368853597309,1.2505178900898597,47,,1253,2.501469427359698,0.5257528646084568,7.151611284126804,Medium,10.602964425149109,RouteB,0.2685527870757506,No Incident,Off-Peak,109,19.96026596436391
2024-01-01 21:00:00,3886,48.79728515745127,100,21,0,Rain,334,1.5444770246939368,2,0,2,4.158873337559526,1,0.8512755352273349,0.8511366302518245,211,,2677,8.48382594048119,0.8782364395705907,4.899013893267644,Low,26.52132324573121,RouteB,0.8342693122083158,Minor,Afternoon Peak,44,14.065069496741884
2024-01-01 22:00:00,3363,22.38654782673575,50,22,0,Snow,152,3.4510014071031865,1,1,9,3.73978928257313,1,0.2413604640620075,1.3525939461600764,292,,1784,7.072646268574876,0.5420763054361868,9.248895235364502,Low,26.763567477313433,RouteA,0.1018190316293648,No Incident,Morning Peak,109,49.44965059837874
2024-01-01 23:00:00,3698,59.64774543776094,30,23,0,Snow,420,5.716224174679356,5,1,2,4.894587558230214,1,0.1758665200040294,0.339333340272092,118,,2508,2.6197870199672915,0.7367428910374795,8.749885399327113,Low,16.120125344642286,RouteA,0.2418530033542652,No Incident,Off-Peak,36,34.052605031456665
2024-01-02 00:00:00,597,47.741490789150895,50,0,1,Clear,498,1.1935470453188592,2,0,0,1.4231061993421084,0,0.593735403437318,1.7235760838180647,270,Minor Accident,1005,9.793612284391507,0.0571923752683186,2.4999808668425194,Low,29.804411675817335,RouteC,1.2556022718375728,No Incident,Evening Peak,160,5.210955833809006
2024-01-02 01:00:00,4212,24.27049441021076,10,1,1,Clear,250,1.7329249083272749,1,1,9,3.586545746923247,1,0.6620303400920424,0.8228921831998529,150,Minor Accident,1853,3.726124755327791,0.9961982125262032,5.283852190654363,Medium,25.60642958145646,RouteB,0.7820741463090239,No Incident,Off-Peak,105,24.64583146674466
2024-01-02 02:00:00,3716,84.83367452630017,10,2,1,Fog,135,4.439520027265866,1,0,3,4.309560192890343,0,0.912442674215666,1.6596293268585778,73,,1107,4.135202429393814,0.4692644555545384,3.139885938424534,High,21.479923045012,RouteB,0.7655290625187456,Minor,Afternoon Peak,73,32.19798420923762
2024-01-02 03:00:00,4827,77.06260265982999,50,3,1,Rain,385,9.97313901858235,2,1,9,3.55907892766705,0,0.9762940400333028,1.7722877706560851,136,,791,9.367808634852752,0.1582676930287114,11.764863313700952,Medium,2.8578471941735595,RouteA,1.859734751939976,No Incident,Evening Peak,163,8.865013370074587
2024-01-02 04:00:00,2676,56.31705769775739,70,4,1,Snow,20,8.45893848178848,4,1,9,2.9796013360921836,0,0.4396287988415721,1.53914744826507,267,,532,8.086020996271817,0.8929289919947946,9.011964006839658,Medium,11.212358329117327,RouteC,0.7133312342082568,No Incident,Evening Peak,54,32.84497999697821
2024-01-02 05:00:00,4982,55.68063830665294,20,5,1,Clear,108,9.696238425001422,4,0,7,0.1992574584334983,1,0.6895021230377902,1.2173845358274746,42,,2548,3.1349748057474325,0.4157737463685675,14.44822536104463,Low,4.198550866586293,RouteC,0.5049966460762295,No Incident,Off-Peak,90,23.905928143689415
2024-01-02 06:00:00,3926,52.571502751397055,10,6,1,Snow,63,4.074378082140019,1,1,1,4.825681860618253,0,0.4561609137189526,0.5877978182070944,62,,903,9.83286711225244,0.2855319241886118,8.65001040723527,Medium,27.70325753337077,RouteA,0.8480836794534905,No Incident,Off-Peak,162,32.45682133093944
2024-01-02 07:00:00,1375,16.886491898992645,30,7,1,Extreme,371,4.556072390745463,4,1,0,3.057156457944018,1,0.8765974141283506,1.2664829240428328,241,Minor Accident,407,0.2556771306949024,0.961359096838159,17.18738561532836,Medium,24.63924178565286,RouteC,0.5626312118381207,No Incident,Morning Peak,37,38.380949747053506
2024-01-02 08:00:00,3841,57.81519610898151,50,8,1,Clear,275,8.846597287731537,3,0,6,3.7593165075818895,1,0.3748262561878751,1.8703345015821984,80,,2108,8.473378860608161,0.3494410363036421,12.180746451450398,Low,22.28539942687883,RouteB,1.6486119792736125,No Incident,Afternoon Peak,77,12.76994919456258
2024-01-02 09:00:00,2921,55.40960231651984,70,9,1,Extreme,263,8.249398602766682,5,1,2,4.652888578804427,1,0.5407905070219821,0.1054704716597451,148,Road Closure,127,1.0909953274610518,0.4226951757294289,12.932657207706166,Medium,7.930053972018497,RouteB,0.8337936410995395,No Incident,Evening Peak,145,11.053739893235653
2024-01-02 10:00:00,624,56.80115435848505,20,10,1,Clear,282,2.4164475323714507,2,1,9,0.1124237791785043,1,0.9794770376430944,1.4030142524721607,176,Major Accident,681,2.7012585889344933,0.9665686108953696,3.552488608570338,Low,16.869220898829074,RouteC,0.3427512733082087,No Incident,Evening Peak,163,11.782628216796724
2024-01-02 11:00:00,1151,40.36255370422492,30,11,1,Clear,112,4.265732182749426,4,1,6,2.0638202948642648,1,0.9811114230073028,0.7685174593979933,237,,1541,4.43514740919531,0.5263347173751373,10.340966230091269,Medium,8.086758564671893,RouteC,1.74111217578946,No Incident,Afternoon Peak,177,43.7120164236133
2024-01-02 12:00:00,79,47.57973893153559,20,12,1,Clear,434,2.558742425034106,2,0,3,3.0979237539298494,0,0.3538974338855838,0.9258916090524943,51,,2838,5.492729893656981,0.0868409966489283,3.2266112075929385,Low,12.265885779461824,RouteB,1.3358005929141494,No Incident,Afternoon Peak,132,1.9624700533493131
2024-01-02 13:00:00,1425,54.07399533761143,20,13,1,Clear,425,6.453987493507494,4,0,2,2.99310696982094,0,0.3462118143938945,1.6889566563248497,258,Road Closure,484,1.4437052418038476,0.2429341944368215,10.161151789154358,Medium,8.246926451966571,RouteB,1.392469143494499,Minor,Off-Peak,58,43.26499584873423
2024-01-02 14:00:00,2860,47.742126785633744,20,14,1,Rain,347,2.8596961877064837,4,0,1,4.028863317389339,1,0.1029958653256335,0.8774935579165241,194,,585,3.4540926164469177,0.9962239573682627,3.5938528289692844,Medium,17.272159262079356,RouteB,0.7434101982169444,No Incident,Evening Peak,114,23.018161214022314
2024-01-02 15:00:00,4976,49.94963106197549,30,15,1,Fog,76,9.240699771320458,1,0,8,3.935509663185597,0,0.6480793070469867,0.9560535323886572,274,,1888,3.521670868912002,0.2685429987337192,13.0997994317892,High,10.80910726862986,RouteB,0.1744381313182705,No Incident,Off-Peak,111,34.85765035831095
2024-01-02 16:00:00,3998,55.390201525038144,30,16,1,Fog,42,1.5290295502606823,3,1,4,0.6479629225352967,1,0.689936704898523,0.4509070809399588,168,,2196,3.900808101760347,0.7477944910293739,1.656251723916324,Low,25.366313683040534,RouteB,0.650682608704341,No Incident,Morning Peak,101,2.0509015656177243
2024-01-02 17:00:00,3854,55.072376655036415,10,17,1,Snow,495,7.816600515978201,2,1,4,2.3687974293809964,0,0.5417020604431794,1.063552434662533,159,,381,7.007169460371994,0.1195259436645864,8.515839402699903,High,5.892978723080354,RouteC,0.525796293203827,No Incident,Morning Peak,79,2.6464034624010866
2024-01-02 18:00:00,4680,53.39888373359521,20,18,1,Extreme,112,3.415498268038354,1,0,8,2.4254955759379304,1,0.1113745395894498,0.1745557682129929,272,,245,7.828247385502052,0.5717188114820231,7.837646859020682,Medium,21.676145966947843,RouteB,1.1828654010899602,Minor,Off-Peak,31,29.999165335766765
2024-01-02 19:00:00,4514,56.10867904278551,50,19,1,Fog,114,5.862709086497454,1,1,8,2.376862980301388,1,0.5087639378215812,1.1759830992632163,265,,909,5.9263089031531315,0.6664056482946205,9.269195461296732,Low,10.079399230497254,RouteC,1.441900201145568,No Incident,Evening Peak,144,43.988031948176655
2024-01-02 20:00:00,3781,34.48495696684617,50,20,1,Snow,269,9.538739826606683,1,1,4,1.060006515531302,1,0.881812926673675,1.4458680251068756,294,,1728,7.867432895770139,0.94349774870888,20.59586799770753,Low,29.547857470282203,RouteB,1.9730186811359056,No Incident,Off-Peak,151,30.445307486001145
2024-01-02 21:00:00,4447,42.17042451857756,50,21,1,Rain,376,3.3040556731908093,2,1,9,1.3470471107127464,0,0.5088485972394442,1.346616429578864,42,,2657,7.142481633795158,0.4825263087441448,4.700892669729889,Low,22.744775226826235,RouteB,1.691260286882925,No Incident,Evening Peak,94,44.00750839546561
2024-01-02 22:00:00,3572,32.58958783843553,50,22,1,Snow,379,1.6271512553528158,3,1,1,3.6000835919267167,0,0.8360231085817539,0.5402719508358629,37,,2668,0.6163828766647328,0.6441714272209037,3.9956217974697177,Medium,18.877456819839058,RouteA,0.6779493346828455,Minor,Afternoon Peak,172,43.41784153824727
2024-01-02 23:00:00,2404,39.651748061616715,50,23,1,Clear,450,9.230992072881806,3,0,7,3.204882975965061,0,0.5865886513262127,0.9663230591013898,246,,1493,0.5452882750882226,0.7156201506141583,17.96774628361852,High,9.830755577792504,RouteA,1.6550484401841776,No Incident,Afternoon Peak,127,34.278711817870224
2024-01-03 00:00:00,3800,48.72838152685475,100,0,2,Rain,267,1.857733851480789,3,1,9,4.201160934930523,1,0.2429561915731701,0.1247126403397847,32,,1994,5.0371040191081615,0.9465107618101364,2.287409107119891,High,27.278841125516745,RouteA,0.4876685045565354,Major,Morning Peak,124,7.641276522855117
2024-01-03 01:00:00,3184,35.34687203332992,20,1,2,Clear,423,1.1653226654910558,1,0,9,3.148620750926565,0,0.4811154154645074,0.4454296236315751,73,,872,0.7396215190053423,0.4921138245962522,1.9780359016671656,Medium,1.7555332616018091,RouteC,1.0618860567435944,No Incident,Evening Peak,38,19.927375396117693
2024-01-03 02:00:00,4982,80.61414049509371,50,2,2,Rain,174,5.02064294607953,3,1,4,2.8570204024011687,1,0.6881678794735772,0.88127401214208,281,Major Accident,1263,7.920264661906883,0.5846120015251608,6.736749386216171,Low,6.524603785969653,RouteC,0.2482137194716475,No Incident,Evening Peak,85,19.484827776548425
2024-01-03 03:00:00,1349,74.7676591256944,70,3,2,Extreme,409,8.623676581565093,1,1,8,0.285786450913793,0,0.5279799934046377,0.7593487839602958,265,,1792,8.984334550504489,0.7647936127116338,10.920287202476969,High,9.100706311621543,RouteB,0.9546707746879866,Minor,Morning Peak,42,13.18164217389795
2024-01-03 04:00:00,4656,30.269398011429185,10,4,2,Clear,44,6.205037743342704,4,1,1,1.547770556577146,0,0.7997077665321755,0.9432566860482412,245,,1335,0.2963960442624358,0.2444846834285444,14.299219338311712,Low,25.376994979365936,RouteC,0.2153593661644798,No Incident,Morning Peak,158,0.138572884812671
2024-01-03 05:00:00,3115,50.48468959415976,30,5,2,Clear,133,4.842090074357556,2,1,5,0.0382633076871519,0,0.0444467718879634,0.5995340924478473,192,Road Closure,1346,8.329503632668901,0.0265644001684958,9.754609014889276,Low,27.76510025534148,RouteA,1.6936689417256785,No Incident,Afternoon Peak,48,7.008015881592589
2024-01-03 06:00:00,936,75.28280034846713,100,6,2,Snow,54,2.273529853934336,2,0,5,2.3423207906778987,0,0.1938350865923179,1.0708176954790527,250,,2855,3.3273721077845764,0.3255499997248826,5.8119673901244235,Medium,6.592825046303373,RouteC,1.2678397143460116,No Incident,Off-Peak,101,33.38393896414411
2024-01-03 07:00:00,1608,39.78421446673272,100,7,2,Clear,145,3.779030563453526,5,0,2,4.416293172480278,1,0.3775822334259154,0.3799224241380451,46,,2440,8.848951637885868,0.7530564933658389,8.699148209865923,Medium,0.9489899997837636,RouteA,0.3707344593867101,No Incident,Evening Peak,144,41.12952736335118
2024-01-03 08:00:00,3857,60.66759078075082,30,8,2,Clear,266,1.493650689981831,3,0,0,1.8008628232247783,1,0.3137359908826171,1.3486621691826568,234,,560,5.847489330495668,0.7494887621961805,1.4771900953292714,Low,28.30150950981079,RouteB,0.877043603427111,Minor,Off-Peak,145,42.97691686547958
2024-01-03 09:00:00,3035,73.18553701501844,70,9,2,Fog,128,4.061510276248948,5,1,0,1.4228352039083862,0,0.7268509141852466,1.880665495393406,135,,598,5.489501246932566,0.2600309381572514,6.32971918762777,High,5.879637070584075,RouteC,0.579336397386445,No Incident,Afternoon Peak,115,32.00035293006284
2024-01-03 10:00:00,3834,55.87994982623324,10,10,2,Clear,151,4.808449597172868,4,1,5,2.999351662131467,0,0.7341324582632897,1.2741894635270867,80,,735,3.974717918710758,0.2757899165345389,5.1628860412629,Low,7.096512283908289,RouteA,0.2428875806291949,No Incident,Off-Peak,120,9.467534413397663
2024-01-03 11:00:00,2096,66.69626951852163,30,11,2,Fog,371,0.6823896086306465,1,0,9,0.4219928861123279,1,0.3809646959321048,1.2695034764368982,165,,2731,4.820460343300961,0.223505365483738,1.61386885570284,Low,9.695578793961268,RouteA,1.2897010690071338,No Incident,Afternoon Peak,122,11.362881937970194
2024-01-03 12:00:00,4940,30.2821797178576,30,12,2,Rain,453,3.2720205491204717,1,1,6,1.671017449584427,0,0.9436699570033872,1.985861096020272,77,,240,4.874180461231895,0.9868508276385924,10.482847401637292,Medium,9.692461160759873,RouteB,1.9941046129780324,No Incident,Afternoon Peak,40,20.654859266113014
2024-01-03 13:00:00,3507,41.905638740090986,50,13,2,Clear,157,8.593496360882263,3,1,5,0.3165704174582223,0,0.0400930771179498,0.8005692772474938,49,,1627,0.0166535501894415,0.2167073822841472,16.30377327207742,Low,8.343062801773286,RouteC,0.4718517547581942,No Incident,Morning Peak,139,1.9357537903391289
2024-01-03 14:00:00,3350,49.216535987854215,70,14,2,Clear,215,1.603968718256637,1,0,4,2.9534419727308507,1,0.1174163665802459,1.4932152107602006,272,,914,8.977782755192319,0.5323190646250769,5.955362477291582,Low,15.705160047554898,RouteB,1.7457781715460694,No Incident,Off-Peak,68,29.895202040029268
2024-01-03 15:00:00,3348,47.92931744444471,20,15,2,Clear,150,3.567423800302728,5,1,5,1.671641417392054,0,0.0037804352863193,0.9032459141247816,170,,818,1.7063169173112125,0.4466446896298447,8.465762787118203,Medium,19.00030660195969,RouteB,1.527021956351179,No Incident,Morning Peak,30,46.411829707692576
2024-01-03 16:00:00,3448,65.68547761035339,50,16,2,Snow,463,5.289677213959425,5,0,1,3.5329522200693937,0,0.0557419158972017,1.595860178034871,240,Special Event,2057,9.094518423024429,0.1784115505626153,5.831749918457197,Low,28.76508664775859,RouteA,1.3339101535566535,No Incident,Afternoon Peak,94,1.586898305569795
2024-01-03 17:00:00,4422,54.94591683072733,50,17,2,Clear,153,5.577568280022652,1,1,9,2.400636653602434,0,0.7413469675033894,0.4351737413164571,276,,2741,2.2151612763162776,0.6283499537560102,6.090498177219188,Medium,23.886824683757727,RouteA,1.0991682781584649,Minor,Off-Peak,163,8.121061011574394
2024-01-03 18:00:00,4375,51.18821070302087,50,18,2,Rain,167,9.605860843856128,4,0,8,1.543060918137377,0,0.947552244697706,0.8527292380179596,111,,2472,4.114397526822016,0.6617461294656339,14.259240818834408,Low,7.670387680628721,RouteC,0.5714307794846885,Minor,Evening Peak,82,28.00974160088349
2024-01-03 19:00:00,2110,20.29850472881359,30,19,2,Clear,416,3.423226946194733,1,0,4,3.072066880044381,0,0.472044398337973,1.7536981654992,155,Major Accident,2608,4.099733864507612,0.6237743533224351,10.118159014990324,Medium,1.8705691505416433,RouteB,0.1450313642389219,Minor,Afternoon Peak,146,34.99285375081727
2024-01-03 20:00:00,1576,47.41622228354373,20,20,2,Clear,486,8.273591304522911,3,0,6,2.296825186126358,1,0.4595522261549556,1.9124057332375288,188,Minor Accident,771,1.709497184830876,0.7539388490271393,13.469096551099684,Low,25.25088841189788,RouteA,1.2357521669711775,No Incident,Evening Peak,83,47.07234767539958
2024-01-03 21:00:00,3744,32.037962177256844,10,21,2,Rain,274,9.712210559109696,3,0,2,4.501865773130852,1,0.8084712351415233,1.8708898483371348,227,Major Accident,919,2.2978978827347776,0.0925115348162173,21.188249367210776,Low,26.48026983358373,RouteA,1.7354417053108038,No Incident,Off-Peak,43,10.9090757680473
2024-01-03 22:00:00,4760,38.928833908860454,100,22,2,Snow,454,7.869556736789005,5,0,8,3.16945226468323,0,0.2992565525637923,0.5537967465953948,247,,708,3.9911867172109714,0.1686839024390567,15.128831715870058,Medium,27.96766298202969,RouteA,0.8535342667603034,No Incident,Morning Peak,44,13.264275230195494
2024-01-03 23:00:00,2200,43.24541817421823,10,23,2,Clear,426,8.682955186969926,1,0,5,0.0329854793751671,1,0.4945704757022032,0.3909027389232741,184,Road Closure,2540,0.7297037363262204,0.7986950685264692,12.046715848684578,Low,16.868425877436906,RouteB,1.8558137787384807,No Incident,Evening Peak,41,49.18892813735623
2024-01-04 00:00:00,2206,59.592798201167184,50,0,3,Clear,210,5.148283708627233,2,0,7,1.2785304201597365,1,0.2509433877604976,1.3030095721349026,42,,1165,7.838500130388755,0.0403239365305622,8.183375314909597,Medium,29.283224393886456,RouteB,0.3015842876192317,No Incident,Off-Peak,178,46.98445656690679
2024-01-04 01:00:00,2473,49.79044927828524,20,1,3,Clear,221,2.3366046325960985,1,0,5,1.400785374488664,1,0.3837242015581564,0.5838172210698079,119,,2941,5.240142970192377,0.6098116170062873,4.815669758319478,Medium,8.512542547171911,RouteC,1.7300949284594045,No Incident,Afternoon Peak,99,8.390620446455571
2024-01-04 02:00:00,2844,72.60951729714319,50,2,3,Rain,250,2.1315441977592773,2,1,7,1.7856586082878545,0,0.2347231512441699,1.82800078149944,281,,2999,5.65619702855471,0.2850182564697809,3.761351614424988,Medium,6.451350472759283,RouteB,1.548703988217808,No Incident,Afternoon Peak,117,47.93579513575747
2024-01-04 03:00:00,4293,61.51262041201507,10,3,3,Clear,103,7.677306530276262,4,1,5,2.0991107720067066,0,0.4181006653608103,0.3897801877108193,254,,1072,2.0665876064979907,0.7147741889994402,11.488396695418729,High,21.388916146665792,RouteC,1.999615084097302,No Incident,Off-Peak,169,35.073422169766445
2024-01-04 04:00:00,3092,44.4427074039215,50,4,3,Snow,118,8.884700348652574,2,1,9,3.2465292154892382,0,0.0756237816657509,1.357700748491937,89,,2932,2.1520562708761615,0.2101028607268185,12.994544381149396,Low,6.2637075543517815,RouteA,1.930239622908513,No Incident,Off-Peak,155,25.50296290637372
2024-01-04 05:00:00,4141,28.456546297100196,20,5,3,Rain,318,6.039761747635523,1,1,5,2.807615645406697,1,0.1210371033428171,1.3093700230684124,216,,1012,7.565887811421581,0.8462066835196971,16.73425688479186,Medium,6.280436813260261,RouteA,0.7019161478478999,No Incident,Afternoon Peak,137,4.3019188403572715
2024-01-04 06:00:00,3128,47.13900162744483,50,6,3,Rain,231,1.097244050606106,1,1,5,0.4096094430890684,0,0.7447383035249735,0.9280379697366667,292,,1739,0.2447043204876331,0.3794214929154411,3.396577020863689,High,16.63842870239815,RouteA,0.2677954575159978,Minor,Morning Peak,63,32.45729993377337
2024-01-04 07:00:00,3284,65.47782387549077,30,7,3,Rain,207,8.202053268880496,5,0,2,1.334310901475354,1,0.3871528993955648,0.6583017106269903,171,,747,5.927955599661291,0.5342585934812755,10.515761081301816,Low,12.964851356421898,RouteA,1.8269954938028985,No Incident,Morning Peak,42,21.280610615061253
2024-01-04 08:00:00,485,37.087192068501736,20,8,3,Rain,312,5.978964990187425,3,0,1,3.3003893983878245,0,0.9961716041033062,0.9167420644391426,108,,1925,8.85126304089617,0.7230880010902795,9.672563676025462,High,11.28560585605601,RouteB,1.0599004873480682,No Incident,Afternoon Peak,91,23.39077625022358
2024-01-04 09:00:00,1507,42.754127358996456,30,9,3,Clear,226,1.078936930489761,3,1,9,1.5714061059880235,1,0.3227293949594879,0.7732332399090484,170,,598,6.147311177316887,0.6889024863772885,4.514115845938744,High,7.035508986205414,RouteC,0.5880829315652311,No Incident,Evening Peak,144,12.1813109157675
2024-01-04 10:00:00,2422,39.173589883210205,50,10,3,Clear,258,6.345790179931477,3,0,2,1.640773370237295,1,0.9200813370502398,1.7001358618312494,141,,2278,5.408575877184805,0.656304116701332,10.719244334937448,Medium,8.495011895530254,RouteA,0.1224992473728639,No Incident,Off-Peak,149,3.064416655539659
2024-01-04 11:00:00,2254,52.06608116115234,10,11,3,Clear,457,7.975186610979404,1,0,5,1.0403313594839936,0,0.1442466299402427,1.4076868137957117,45,,1425,4.809558214848555,0.6809298117047448,13.19028272734799,Low,5.384788611193468,RouteC,0.8752397787617427,No Incident,Afternoon Peak,101,14.93345077107514
2024-01-04 12:00:00,161,42.045929605075514,30,12,3,Clear,326,2.527631009500829,5,0,7,1.908461570292628,0,0.1142172969296441,1.6728860241260928,151,,2161,6.512113001668395,0.5549076035941422,6.606871226852746,High,3.304568721787083,RouteC,1.7098300312959944,No Incident,Evening Peak,41,18.359554980204116
